filename,participant_id,category,age,transformed_ink,source_ink,ink_added,incorrect
S95_age5_Tree_trial014.png,S95,tree,8,0.077,0.047,0.03,0
S84_age5_Bicycle_trial009.png,S84,bike,8,0.076,0.062,0.014,0
S118_age6_Cup_trial015.png,S118,cup,9,0.076,0.023,0.052,0
S115_age6_Airplane_trial005.png,S115,airplane,9,0.076,0.056,0.02,0
S42_age3_Watch_trial015.png,S42,watch,6,0.075,0.04,0.035,0
S58_age3_Hat_trial012.png,S58,hat,6,0.075,0.027,0.048,0
S3_age1_Bird_trial007.png,S3,bird,4,0.075,0.043,0.033,0
S111_age6_House_trial014.png,S111,house,9,0.075,0.072,0.003,0
S102_age6_Rabbit_trial005.png,S102,rabbit,9,0.074,0.043,0.031,0
S86_age5_Airplane_trial009.png,S86,airplane,8,0.074,0.036,0.038,0
S15_age1_Airplane_trial011.png,S15,airplane,4,0.074,0.025,0.049,0
S60_age3_House_trial006.png,S60,house,6,0.074,0.037,0.037,0
S11_age1_Cup_trial014.png,S11,cup,4,0.074,0.044,0.03,0
S30_age2_Hat_trial012.png,S30,hat,5,0.074,0.032,0.042,0
S17_age1_Cat_trial013.png,S17,cat,4,0.074,0.043,0.031,0
S67_age4_Cat_trial013.png,S67,cat,7,0.073,0.037,0.036,0
S93_age5_Cup_trial005.png,S93,cup,8,0.073,0.038,0.034,0
S42_age3_House_trial013.png,S42,house,6,0.073,0.048,0.024,0
S104_age6_Cup_trial008.png,S104,cup,9,0.073,0.045,0.028,0
S85_age5_Hat_trial015.png,S85,hat,8,0.073,0.025,0.048,0
S83_age5_Rabbit_trial016.png,S83,rabbit,8,0.073,0.041,0.032,0
S30_age2_Airplane_trial005.png,S30,airplane,5,0.073,0.03,0.043,0
S3_age1_Cup_trial011.png,S3,cup,4,0.073,0.037,0.035,0
S6_age1_Bicycle_trial016.png,S6,bike,4,0.073,0.027,0.046,0
S41_age3_Tree_trial013.png,S41,tree,6,0.073,0.026,0.047,0
S61_age4_Tree_trial010.png,S61,tree,7,0.073,0.027,0.046,0
S63_age4_Watch_trial005.png,S63,watch,7,0.073,0.03,0.042,0
S107_age6_House_trial006.png,S107,house,9,0.073,0.027,0.045,0
S88_age5_Watch_trial005.png,S88,watch,8,0.072,0.033,0.038,0
S69_age4_Bird_trial015.png,S69,bird,7,0.072,0.02,0.052,0
S67_age4_Car_trial005.png,S67,car,7,0.072,0.051,0.021,0
S67_age4_House_trial009.png,S67,house,7,0.072,0.052,0.02,0
S67_age4_Chair_trial010.png,S67,chair,7,0.072,0.035,0.038,0
S78_age4_Hat_trial013.png,S78,hat,7,0.072,0.026,0.046,0
S104_age6_Car_trial014.png,S104,car,9,0.072,0.054,0.019,0
S114_age6_Watch_trial009.png,S114,watch,9,0.072,0.03,0.042,0
S104_age6_Tree_trial007.png,S104,tree,9,0.072,0.06,0.012,0
S58_age3_Airplane_trial013.png,S58,airplane,6,0.072,0.035,0.037,0
S61_age4_Hat_trial007.png,S61,hat,7,0.072,0.029,0.043,0
S81_age5_Cup_trial008.png,S81,cup,8,0.071,0.045,0.026,0
S106_age6_Tree_trial012.png,S106,tree,9,0.071,0.028,0.043,0
S103_age6_Watch_trial012.png,S103,watch,9,0.071,0.042,0.03,0
S35_age2_Airplane_trial006.png,S35,airplane,5,0.071,0.024,0.047,0
S41_age3_Car_trial010.png,S41,car,6,0.071,0.03,0.041,0
S4_age1_Car_trial008.png,S4,car,4,0.071,0.025,0.046,0
S40_age2_Watch_trial015.png,S40,watch,5,0.07,0.038,0.032,0
S41_age3_Watch_trial014.png,S41,watch,6,0.07,0.033,0.038,0
S38_age2_Car_trial005.png,S38,car,5,0.07,0.028,0.042,0
S83_age5_Cat_trial006.png,S83,cat,8,0.07,0.039,0.031,0
S44_age3_Bird_trial010.png,S44,bird,6,0.07,0.029,0.041,0
S20_age1_Tree_trial012.png,S20,tree,4,0.07,0.012,0.058,0
S89_age5_Cat_trial010.png,S89,cat,8,0.07,0.027,0.043,0
S17_age1_Chair_trial008.png,S17,chair,4,0.07,0.027,0.043,0
S81_age5_House_trial015.png,S81,house,8,0.07,0.046,0.024,0
S83_age5_Airplane_trial015.png,S83,airplane,8,0.069,0.034,0.035,0
S110_age6_Watch_trial005.png,S110,watch,9,0.069,0.044,0.025,0
S81_age5_Rabbit_trial016.png,S81,rabbit,8,0.069,0.044,0.025,0
S106_age6_Airplane_trial008.png,S106,airplane,9,0.069,0.029,0.04,0
S115_age6_Rabbit_trial014.png,S115,rabbit,9,0.069,0.035,0.033,0
S114_age6_Car_trial012.png,S114,car,9,0.069,0.029,0.04,0
S87_age5_Cup_trial014.png,S87,cup,8,0.069,0.04,0.029,0
S96_age5_Chair_trial011.png,S96,chair,8,0.069,0.035,0.033,0
S59_age3_Bird_trial009.png,S59,bird,6,0.069,0.031,0.038,0
S57_age3_Chair_trial009.png,S57,chair,6,0.069,0.043,0.026,0
S115_age6_Cat_trial012.png,S115,cat,9,0.069,0.031,0.038,0
S101_age6_Airplane_trial014.png,S101,airplane,9,0.069,0.039,0.03,0
S28_age2_Bird_trial016.png,S28,bird,5,0.069,0.017,0.052,0
S94_age5_Car_trial014.png,S94,car,8,0.068,0.047,0.021,0
S70_age4_Airplane_trial008.png,S70,airplane,7,0.068,0.031,0.038,0
S93_age5_Hat_trial008.png,S93,hat,8,0.068,0.039,0.029,0
S9_age1_Bird_trial011.png,S9,bird,4,0.068,0.027,0.041,0
S103_age6_Cup_trial006.png,S103,cup,9,0.067,0.044,0.023,0
S82_age5_Tree_trial010.png,S82,tree,8,0.067,0.033,0.034,0
S87_age5_House_trial012.png,S87,house,8,0.067,0.05,0.017,0
S1_age1_Car_trial011.png,S1,car,4,0.067,0.053,0.013,0
S62_age4_Watch_trial005.png,S62,watch,7,0.067,0.028,0.039,0
S83_age5_Chair_trial014.png,S83,chair,8,0.067,0.044,0.022,0
S67_age4_Cup_trial011.png,S67,cup,7,0.067,0.046,0.021,0
S83_age5_Tree_trial013.png,S83,tree,8,0.067,0.031,0.036,0
S19_age1_Bicycle_trial014.png,S19,bike,4,0.067,0.03,0.038,0
S93_age5_Airplane_trial015.png,S93,airplane,8,0.067,0.034,0.034,0
S69_age4_Tree_trial011.png,S69,tree,7,0.067,0.037,0.03,0
S104_age6_Cat_trial013.png,S104,cat,9,0.067,0.036,0.031,0
S9_age1_Cat_trial012.png,S9,cat,4,0.066,0.029,0.037,0
S76_age4_Bird_trial013.png,S76,bird,7,0.066,0.044,0.022,0
S30_age2_Cup_trial011.png,S30,cup,5,0.066,0.037,0.029,0
S93_age5_Tree_trial014.png,S93,tree,8,0.066,0.033,0.033,0
S66_age4_Bicycle_trial012.png,S66,bike,7,0.066,0.029,0.037,0
S102_age6_Bicycle_trial015.png,S102,bike,9,0.066,0.027,0.039,0
S10_age1_Watch_trial012.png,S10,watch,4,0.066,0.036,0.03,0
S71_age4_Airplane_trial012.png,S71,airplane,7,0.066,0.027,0.039,0
S30_age2_Bicycle_trial006.png,S30,bike,5,0.066,0.028,0.039,0
S33_age2_Hat_trial015.png,S33,hat,5,0.065,0.028,0.038,0
S100_age5_Airplane_trial014.png,S100,airplane,8,0.065,0.022,0.043,0
S82_age5_Car_trial014.png,S82,car,8,0.065,0.039,0.026,0
S19_age1_Airplane_trial013.png,S19,airplane,4,0.065,0.03,0.035,0
S73_age4_Rabbit_trial016.png,S73,rabbit,7,0.065,0.034,0.031,0
S34_age2_Airplane_trial011.png,S34,airplane,5,0.065,0.025,0.039,0
S40_age2_Rabbit_trial016.png,S40,rabbit,5,0.065,0.033,0.031,0
S102_age6_Bird_trial013.png,S102,bird,9,0.065,0.034,0.031,0
S12_age1_Car_trial010.png,S12,car,4,0.065,0.028,0.037,0
S83_age5_House_trial012.png,S83,house,8,0.064,0.059,0.005,0
S42_age3_Rabbit_trial010.png,S42,rabbit,6,0.064,0.031,0.033,0
S69_age4_Chair_trial006.png,S69,chair,7,0.064,0.034,0.03,0
S96_age5_House_trial007.png,S96,house,8,0.064,0.042,0.022,0
S29_age2_House_trial011.png,S29,house,5,0.064,0.038,0.026,0
S110_age6_Car_trial010.png,S110,car,9,0.064,0.05,0.014,0
S8_age1_Cat_trial007.png,S8,cat,4,0.064,0.011,0.053,0
S69_age4_House_trial009.png,S69,house,7,0.064,0.036,0.028,0
S82_age5_Rabbit_trial009.png,S82,rabbit,8,0.064,0.03,0.034,0
S84_age5_Watch_trial006.png,S84,watch,8,0.064,0.038,0.026,0
S105_age6_Watch_trial005.png,S105,watch,9,0.064,0.032,0.031,0
S39_age2_Bicycle_trial009.png,S39,bike,5,0.064,0.019,0.045,0
S19_age1_Cat_trial016.png,S19,cat,4,0.064,0.026,0.037,0
S106_age6_Car_trial016.png,S106,car,9,0.064,0.035,0.029,0
S84_age5_House_trial014.png,S84,house,8,0.063,0.055,0.008,0
S90_age5_Watch_trial005.png,S90,watch,8,0.063,0.029,0.034,0
S102_age6_Cup_trial008.png,S102,cup,9,0.063,0.036,0.027,0
S60_age3_Car_trial012.png,S60,car,6,0.063,0.039,0.024,0
S106_age6_Watch_trial006.png,S106,watch,9,0.063,0.03,0.033,0
S59_age3_Airplane_trial011.png,S59,airplane,6,0.063,0.028,0.035,0
S111_age6_Hat_trial013.png,S111,hat,9,0.063,0.04,0.023,0
S78_age4_Airplane_trial008.png,S78,airplane,7,0.063,0.046,0.017,0
S49_age3_House_trial007.png,S49,house,6,0.063,0.034,0.029,0
S58_age3_Tree_trial006.png,S58,tree,6,0.063,0.028,0.034,0
S13_age1_Hat_trial008.png,S13,hat,4,0.063,0.015,0.048,0
S83_age5_Hat_trial010.png,S83,hat,8,0.063,0.038,0.025,0
S26_age2_Bicycle_trial005.png,S26,bike,5,0.062,0.027,0.035,0
S75_age4_Bicycle_trial011.png,S75,bike,7,0.062,0.025,0.036,0
S16_age1_Car_trial006.png,S16,car,4,0.062,0.027,0.035,0
S15_age1_Car_trial013.png,S15,car,4,0.062,0.026,0.035,0
S100_age5_Watch_trial016.png,S100,watch,8,0.062,0.022,0.04,0
S60_age3_Rabbit_trial008.png,S60,rabbit,6,0.062,0.029,0.033,0
S76_age4_Airplane_trial008.png,S76,airplane,7,0.062,0.026,0.036,0
S17_age1_Tree_trial010.png,S17,tree,4,0.062,0.03,0.032,0
S116_age6_Bicycle_trial005.png,S116,bike,9,0.061,0.042,0.018,0
S93_age5_Car_trial009.png,S93,car,8,0.061,0.041,0.02,0
S117_age6_Airplane_trial015.png,S117,airplane,9,0.061,0.031,0.03,0
S47_age3_Car_trial006.png,S47,car,6,0.061,0.031,0.03,0
S30_age2_Bird_trial007.png,S30,bird,5,0.06,0.034,0.026,0
S102_age6_Airplane_trial016.png,S102,airplane,9,0.06,0.041,0.019,0
S24_age2_Chair_trial006.png,S24,chair,5,0.06,0.037,0.023,0
S9_age1_Cup_trial013.png,S9,cup,4,0.06,0.029,0.032,0
S101_age6_Watch_trial015.png,S101,watch,9,0.06,0.026,0.035,0
S115_age6_Bird_trial006.png,S115,bird,9,0.059,0.033,0.026,0
S1_age1_House_trial009.png,S1,house,4,0.059,0.041,0.019,0
S81_age5_Bicycle_trial011.png,S81,bike,8,0.059,0.039,0.02,0
S111_age6_Bicycle_trial010.png,S111,bike,9,0.059,0.046,0.013,0
S41_age3_Chair_trial006.png,S41,chair,6,0.059,0.037,0.022,0
S43_age3_Bird_trial009.png,S43,bird,6,0.059,0.029,0.03,0
S60_age3_Hat_trial005.png,S60,hat,6,0.059,0.022,0.037,0
S17_age1_Car_trial012.png,S17,car,4,0.059,0.042,0.017,0
S41_age3_Rabbit_trial012.png,S41,rabbit,6,0.059,0.034,0.025,0
S95_age5_Airplane_trial009.png,S95,airplane,8,0.059,0.04,0.018,0
S13_age1_Watch_trial005.png,S13,watch,4,0.059,0.031,0.028,0
S25_age2_Chair_trial009.png,S25,chair,5,0.059,0.03,0.029,0
S40_age2_Tree_trial014.png,S40,tree,5,0.059,0.022,0.037,0
S60_age3_Tree_trial009.png,S60,tree,6,0.059,0.038,0.021,0
S73_age4_Tree_trial014.png,S73,tree,7,0.059,0.033,0.026,0
S36_age2_Watch_trial007.png,S36,watch,5,0.058,0.029,0.03,0
S87_age5_Cat_trial006.png,S87,cat,8,0.058,0.025,0.033,0
S110_age6_Cup_trial013.png,S110,cup,9,0.058,0.041,0.017,0
S31_age2_Chair_trial010.png,S31,chair,5,0.058,0.016,0.042,0
S30_age2_Rabbit_trial014.png,S30,rabbit,5,0.058,0.036,0.023,0
S85_age5_Watch_trial012.png,S85,watch,8,0.058,0.029,0.03,0
S11_age1_House_trial015.png,S11,house,4,0.057,0.03,0.026,0
S95_age5_Rabbit_trial016.png,S95,rabbit,8,0.057,0.035,0.023,0
S8_age1_Bird_trial005.png,S8,bird,4,0.057,0.011,0.047,0
S13_age1_Tree_trial016.png,S13,tree,4,0.057,0.019,0.039,0
S74_age4_Bicycle_trial014.png,S74,bike,7,0.057,0.03,0.026,0
S13_age1_Cat_trial013.png,S13,cat,4,0.057,0.018,0.039,0
S34_age2_Tree_trial010.png,S34,tree,5,0.057,0.02,0.037,0
S67_age4_Airplane_trial014.png,S67,airplane,7,0.057,0.041,0.017,0
S76_age4_Watch_trial007.png,S76,watch,7,0.057,0.044,0.013,0
S59_age3_Watch_trial014.png,S59,watch,6,0.056,0.026,0.03,0
S17_age1_Watch_trial011.png,S17,watch,4,0.056,0.023,0.033,0
S94_age5_Cup_trial005.png,S94,cup,8,0.056,0.045,0.011,0
S94_age5_Cat_trial009.png,S94,cat,8,0.056,0.038,0.018,0
S38_age2_Airplane_trial014.png,S38,airplane,5,0.056,0.027,0.028,0
S114_age6_Tree_trial005.png,S114,tree,9,0.056,0.025,0.031,0
S81_age5_Airplane_trial014.png,S81,airplane,8,0.055,0.037,0.019,0
S94_age5_Hat_trial015.png,S94,hat,8,0.055,0.046,0.008,0
S68_age4_Watch_trial016.png,S68,watch,7,0.055,0.026,0.029,0
S40_age2_Airplane_trial012.png,S40,airplane,5,0.055,0.022,0.033,0
S1_age1_Tree_trial005.png,S1,tree,4,0.055,0.023,0.031,0
S1_age1_Bicycle_trial013.png,S1,bike,4,0.055,0.023,0.031,0
S86_age5_Watch_trial013.png,S86,watch,8,0.055,0.025,0.03,0
S116_age6_Car_trial011.png,S116,car,9,0.055,0.027,0.028,0
S78_age4_Car_trial005.png,S78,car,7,0.055,0.048,0.006,0
S25_age2_Cat_trial010.png,S25,cat,5,0.055,0.022,0.034,0
S117_age6_Car_trial008.png,S117,car,9,0.055,0.047,0.008,0
S89_age5_Airplane_trial014.png,S89,airplane,8,0.054,0.028,0.026,0
S67_age4_Tree_trial008.png,S67,tree,7,0.054,0.041,0.013,0
S24_age2_Car_trial005.png,S24,car,5,0.054,0.037,0.017,0
S95_age5_Car_trial007.png,S95,car,8,0.054,0.028,0.026,0
S80_age4_Airplane_trial009.png,S80,airplane,7,0.054,0.033,0.02,0
S14_age1_Rabbit_trial006.png,S14,rabbit,4,0.054,0.01,0.044,0
S63_age4_Car_trial007.png,S63,car,7,0.053,0.029,0.024,0
S14_age1_Cat_trial014.png,S14,cat,4,0.053,0.023,0.029,0
S5_age1_Bird_trial016.png,S5,bird,4,0.053,0.01,0.043,0
S43_age3_Airplane_trial005.png,S43,airplane,6,0.053,0.03,0.023,0
S40_age2_Bird_trial007.png,S40,bird,5,0.053,0.029,0.023,0
S82_age5_Bird_trial013.png,S82,bird,8,0.053,0.033,0.02,0
S14_age1_Car_trial010.png,S14,car,4,0.053,0.026,0.028,0
S46_age3_Tree_trial005.png,S46,tree,6,0.052,0.023,0.029,0
S47_age3_Chair_trial013.png,S47,chair,6,0.052,0.03,0.022,0
S21_age2_Tree_trial015.png,S21,tree,5,0.052,0.024,0.028,0
S47_age3_Bird_trial005.png,S47,bird,6,0.051,0.026,0.025,0
S70_age4_Watch_trial016.png,S70,watch,7,0.051,0.022,0.029,0
S89_age5_Watch_trial009.png,S89,watch,8,0.051,0.028,0.022,0
S69_age4_Airplane_trial013.png,S69,airplane,7,0.051,0.026,0.025,0
S47_age3_House_trial007.png,S47,house,6,0.051,0.045,0.005,0
S87_age5_Bird_trial016.png,S87,bird,8,0.051,0.031,0.02,0
S108_age6_Car_trial013.png,S108,car,9,0.051,0.035,0.016,0
S76_age4_Tree_trial006.png,S76,tree,7,0.051,0.025,0.026,0
S117_age6_Tree_trial012.png,S117,tree,9,0.051,0.031,0.021,0
S9_age1_House_trial015.png,S9,house,4,0.051,0.032,0.019,0
S96_age5_Hat_trial008.png,S96,hat,8,0.05,0.024,0.026,0
S118_age6_Watch_trial014.png,S118,watch,9,0.05,0.027,0.023,0
S3_age1_Car_trial008.png,S3,car,4,0.05,0.04,0.01,0
S110_age6_Chair_trial012.png,S110,chair,9,0.05,0.051,-0.002,0
S47_age3_Bicycle_trial009.png,S47,bike,6,0.05,0.035,0.015,0
S18_age1_Airplane_trial011.png,S18,airplane,4,0.05,0.014,0.036,0
S14_age1_Airplane_trial012.png,S14,airplane,4,0.05,0.043,0.007,0
S15_age1_Cup_trial015.png,S15,cup,4,0.049,0.025,0.024,0
S14_age1_Hat_trial005.png,S14,hat,4,0.049,0.003,0.045,0
S75_age4_House_trial007.png,S75,house,7,0.049,0.04,0.008,0
S17_age1_Hat_trial015.png,S17,hat,4,0.049,0.024,0.026,0
S51_age3_Bird_trial008.png,S51,bird,6,0.049,0.021,0.028,0
S14_age1_Cup_trial015.png,S14,cup,4,0.048,0.026,0.022,0
S110_age6_Cat_trial011.png,S110,cat,9,0.048,0.036,0.012,0
S84_age5_Chair_trial011.png,S84,chair,8,0.047,0.04,0.007,0
S84_age5_Rabbit_trial015.png,S84,rabbit,8,0.047,0.041,0.006,0
S30_age2_House_trial013.png,S30,house,5,0.047,0.033,0.014,0
S115_age6_Tree_trial016.png,S115,tree,9,0.047,0.033,0.014,0
S82_age5_Airplane_trial005.png,S82,airplane,8,0.047,0.031,0.016,0
S69_age4_Bicycle_trial014.png,S69,bike,7,0.047,0.032,0.015,0
S84_age5_Cat_trial016.png,S84,cat,8,0.047,0.037,0.01,0
S94_age5_Bird_trial013.png,S94,bird,8,0.047,0.04,0.007,0
S93_age5_Watch_trial016.png,S93,watch,8,0.047,0.031,0.016,0
S3_age1_Bicycle_trial006.png,S3,bike,4,0.047,0.024,0.023,0
S9_age1_Tree_trial016.png,S9,tree,4,0.047,0.029,0.018,0
S67_age4_Hat_trial012.png,S67,hat,7,0.046,0.036,0.01,0
S82_age5_Cat_trial015.png,S82,cat,8,0.046,0.02,0.026,0
S114_age6_Airplane_trial011.png,S114,airplane,9,0.046,0.02,0.026,0
S13_age1_Bird_trial009.png,S13,bird,4,0.046,0.01,0.036,0
S30_age2_Chair_trial010.png,S30,chair,5,0.045,0.027,0.017,0
S69_age4_Car_trial016.png,S69,car,7,0.045,0.039,0.006,0
S103_age6_Car_trial016.png,S103,car,9,0.045,0.045,-0.001,0
S86_age5_Tree_trial012.png,S86,tree,8,0.045,0.025,0.02,0
S103_age6_Airplane_trial005.png,S103,airplane,9,0.045,0.039,0.006,0
S96_age5_Tree_trial005.png,S96,tree,8,0.045,0.025,0.02,0
S66_age4_Tree_trial005.png,S66,tree,7,0.045,0.028,0.017,0
S76_age4_House_trial016.png,S76,house,7,0.045,0.037,0.008,0
S57_age3_Tree_trial005.png,S57,tree,6,0.044,0.03,0.014,0
S111_age6_Tree_trial008.png,S111,tree,9,0.044,0.036,0.009,0
S15_age1_Rabbit_trial006.png,S15,rabbit,4,0.044,0.03,0.014,0
S84_age5_Airplane_trial010.png,S84,airplane,8,0.043,0.036,0.007,0
S84_age5_Bird_trial012.png,S84,bird,8,0.043,0.036,0.007,0
S76_age4_Cat_trial015.png,S76,cat,7,0.043,0.033,0.011,0
S81_age5_Hat_trial006.png,S81,hat,8,0.043,0.02,0.023,0
S29_age2_Tree_trial014.png,S29,tree,5,0.043,0.018,0.025,0
S19_age1_Bird_trial012.png,S19,bird,4,0.043,0.015,0.028,0
S25_age2_Car_trial007.png,S25,car,5,0.043,0.03,0.014,0
S81_age5_Car_trial005.png,S81,car,8,0.043,0.029,0.014,0
S81_age5_Cat_trial013.png,S81,cat,8,0.043,0.034,0.008,0
S43_age3_Car_trial016.png,S43,car,6,0.042,0.026,0.016,0
S1_age1_Bird_trial014.png,S1,bird,4,0.042,0.025,0.017,0
S23_age2_Airplane_trial012.png,S23,airplane,5,0.042,0.054,-0.012,0
S16_age1_Bird_trial012.png,S16,bird,4,0.042,0.035,0.007,0
S16_age1_Watch_trial009.png,S16,watch,4,0.042,0.034,0.007,0
S15_age1_Bicycle_trial012.png,S15,bike,4,0.042,0.027,0.015,0
S66_age4_Car_trial009.png,S66,car,7,0.042,0.033,0.009,0
S57_age3_Car_trial013.png,S57,car,6,0.041,0.027,0.014,0
S16_age1_Airplane_trial010.png,S16,airplane,4,0.041,0.042,-0.001,0
S8_age1_Tree_trial014.png,S8,tree,4,0.041,0.006,0.034,0
S3_age1_Rabbit_trial014.png,S3,rabbit,4,0.041,0.028,0.014,0
S83_age5_Car_trial009.png,S83,car,8,0.041,0.031,0.01,0
S102_age6_House_trial006.png,S102,house,9,0.04,0.041,-0.002,0
S76_age4_Car_trial014.png,S76,car,7,0.04,0.032,0.008,0
S111_age6_Car_trial012.png,S111,car,9,0.04,0.031,0.01,0
S15_age1_Cat_trial014.png,S15,cat,4,0.04,0.028,0.012,0
S13_age1_Chair_trial012.png,S13,chair,4,0.04,0.017,0.022,0
S15_age1_House_trial005.png,S15,house,4,0.04,0.026,0.014,0
S84_age5_Car_trial013.png,S84,car,8,0.039,0.035,0.004,0
S89_age5_Car_trial013.png,S89,car,8,0.039,0.024,0.015,0
S16_age1_Rabbit_trial016.png,S16,rabbit,4,0.039,0.035,0.003,0
S78_age4_Chair_trial007.png,S78,chair,7,0.039,0.021,0.018,0
S19_age1_House_trial006.png,S19,house,4,0.039,0.016,0.023,0
S110_age6_Airplane_trial014.png,S110,airplane,9,0.038,0.035,0.003,0
S94_age5_Airplane_trial011.png,S94,airplane,8,0.038,0.025,0.013,0
S84_age5_Cup_trial007.png,S84,cup,8,0.038,0.038,-0.001,0
S23_age2_Cup_trial013.png,S23,cup,5,0.037,0.133,-0.097,0
S13_age1_Bicycle_trial010.png,S13,bike,4,0.037,0.017,0.02,0
S47_age3_Tree_trial011.png,S47,tree,6,0.037,0.026,0.011,0
S95_age5_Watch_trial015.png,S95,watch,8,0.037,0.027,0.01,0
S30_age2_Car_trial008.png,S30,car,5,0.036,0.03,0.006,0
S6_age1_Bird_trial009.png,S6,bird,4,0.036,0.012,0.024,0
S60_age3_Watch_trial010.png,S60,watch,6,0.036,0.024,0.012,0
S40_age2_Bicycle_trial006.png,S40,bike,5,0.036,0.021,0.015,0
S15_age1_Chair_trial009.png,S15,chair,4,0.036,0.031,0.006,0
S14_age1_Bicycle_trial011.png,S14,bike,4,0.036,0.024,0.012,0
S29_age2_Watch_trial012.png,S29,watch,5,0.036,0.021,0.015,0
S76_age4_Bicycle_trial012.png,S76,bike,7,0.036,0.032,0.004,0
S9_age1_Rabbit_trial014.png,S9,rabbit,4,0.036,0.024,0.012,0
S25_age2_Airplane_trial006.png,S25,airplane,5,0.035,0.021,0.015,0
S111_age6_Watch_trial015.png,S111,watch,9,0.035,0.027,0.008,0
S103_age6_House_trial010.png,S103,house,9,0.035,0.055,-0.021,0
S57_age3_Watch_trial006.png,S57,watch,6,0.034,0.026,0.008,0
S91_age5_Watch_trial010.png,S91,watch,8,0.034,0.016,0.018,0
S110_age6_Hat_trial015.png,S110,hat,9,0.034,0.031,0.003,0
S16_age1_House_trial014.png,S16,house,4,0.032,0.026,0.007,0
S16_age1_Cat_trial007.png,S16,cat,4,0.032,0.018,0.013,0
S14_age1_House_trial016.png,S14,house,4,0.032,0.022,0.011,0
S3_age1_House_trial013.png,S3,house,4,0.032,0.03,0.002,0
S81_age5_Watch_trial010.png,S81,watch,8,0.03,0.025,0.006,0
S118_age6_Tree_trial013.png,S118,tree,9,0.03,0.018,0.013,0
S47_age3_Cat_trial008.png,S47,cat,6,0.03,0.02,0.01,0
S16_age1_Bicycle_trial011.png,S16,bike,4,0.029,0.025,0.004,0
S19_age1_Car_trial015.png,S19,car,4,0.029,0.021,0.008,0
S40_age2_Car_trial005.png,S40,car,5,0.029,0.029,0.0,0
S83_age5_Watch_trial005.png,S83,watch,8,0.029,0.025,0.004,0
S16_age1_Tree_trial015.png,S16,tree,4,0.029,0.02,0.008,0
S16_age1_Hat_trial013.png,S16,hat,4,0.028,0.018,0.01,0
S23_age2_Bird_trial010.png,S23,bird,5,0.027,0.051,-0.024,0
S13_age1_House_trial015.png,S13,house,4,0.027,0.02,0.006,0
S84_age5_Tree_trial005.png,S84,tree,8,0.026,0.023,0.003,0
S16_age1_Chair_trial008.png,S16,chair,4,0.026,0.02,0.006,0
S47_age3_Cup_trial014.png,S47,cup,6,0.026,0.016,0.01,0
S84_age5_Hat_trial008.png,S84,hat,8,0.026,0.021,0.005,0
S13_age1_Car_trial011.png,S13,car,4,0.026,0.023,0.003,0
S103_age6_Hat_trial009.png,S103,hat,9,0.025,0.026,-0.001,0
S20_age1_Watch_trial014.png,S20,watch,4,0.024,0.021,0.004,0
S67_age4_Watch_trial006.png,S67,watch,7,0.022,0.019,0.003,0
S21_age2_House_trial010.png,S21,house,5,0.021,0.038,-0.017,0
S15_age1_Bird_trial010.png,S15,bird,4,0.019,0.019,0.001,0
S15_age1_Watch_trial008.png,S15,watch,4,0.019,0.013,0.005,0
S19_age1_Rabbit_trial007.png,S19,rabbit,4,0.018,0.01,0.008,0
S47_age3_Airplane_trial016.png,S47,airplane,6,0.017,0.01,0.007,0
S118_age6_Hat_trial016.png,S118,hat,9,0.016,0.008,0.008,0
S69_age4_Watch_trial012.png,S69,watch,7,0.016,0.014,0.002,0
S47_age3_Watch_trial012.png,S47,watch,6,0.015,0.011,0.005,0
S19_age1_Watch_trial009.png,S19,watch,4,0.014,0.01,0.004,0
S19_age1_Hat_trial005.png,S19,hat,4,0.013,0.01,0.003,0
S7_age1_House_trial013.png,S7,house,4,0.013,0.089,-0.076,0
S39_age2_Watch_trial014.png,S39,watch,5,0.013,0.006,0.007,0
S19_age1_Tree_trial008.png,S19,tree,4,0.011,0.01,0.001,0
S6_age1_Cup_trial013.png,S6,cup,4,0.009,0.005,0.005,0
S15_age1_Tree_trial007.png,S15,tree,4,0.004,0.018,-0.014,0
